# Figure 1
1	10.84871705	22.3713126	44.36244415	75.09332641	111.6399444	
2	10.84871705	22.3713126	36.01601191	69.74668241	111.3704224	
3	10.84871705	19.89635885	34.97639569	56.22932221	111.3704224	
4	10.84871705	19.89635885	34.97639569	56.22932221	108.9738099	
5	10.84871705	19.89635885	34.97639569	56.22932221	108.9738099	
6	10.84871705	19.89635885	34.97639569	56.22932221	105.8448516	
7	10.84871705	19.89635885	34.97639569	56.22932221	104.72998	
8	10.84871705	19.89635885	34.97639569	56.22932221	104.72998	
9	10.84871705	19.89635885	34.97639569	56.22932221	104.72998	
10	10.84871705	19.89635885	34.97639569	56.22932221	104.72998	
11	10.84871705	19.89635885	34.97639569	56.22932221	104.72998	
12	10.84871705	19.89635885	34.97639569	56.22932221	104.5016342	
13	10.84871705	19.89635885	34.97639569	56.22932221	104.5016342	
14	10.84871705	19.89635885	34.97639569	56.22932221	104.5016342	
15	10.84871705	19.89635885	34.97639569	56.22932221	104.5016342	
16	10.84871705	19.89635885	34.97639569	56.22932221	104.5016342	
17	10.84871705	19.89635885	34.97639569	56.22932221	104.5016342	
18	10.84871705	19.89635885	34.97639569	56.22932221	104.5016342	
19	10.84871705	19.89635885	34.97639569	56.22932221	104.5016342	
20	10.84871705	19.89635885	34.97639569	56.22932221	104.5016342	
21	10.84871705	19.89635885	34.97639569	56.22932221	104.5016342	
22	10.84871705	19.89635885	34.97639569	56.22932221	104.5016342	
23	10.84871705	19.89635885	34.97639569	56.22932221	104.5016342	
24	10.84871705	19.89635885	34.97639569	56.22932221	104.5016342	
25	10.84871705	19.89635885	34.97639569	56.22932221	104.5016342	
26	10.84871705	19.89635885	34.97639569	56.22932221	104.5016342	
27	10.84871705	19.89635885	34.97639569	56.22932221	104.5016342	
28	10.84871705	19.89635885	34.97639569	56.22932221	104.5016342	
29	10.84871705	19.89635885	34.97639569	56.22932221	104.5016342	
30	10.84871705	19.89635885	34.97639569	56.22932221	104.5016342	
31	10.84871705	19.89635885	34.97639569	56.22932221	104.5016342	
32	10.84871705	19.89635885	34.97639569	56.22932221	104.5016342	
33	10.84871705	19.89635885	34.97639569	56.22932221	104.5016342	
34	10.84871705	19.89635885	34.97639569	56.22932221	104.5016342	
35	10.84871705	19.89635885	34.97639569	56.22932221	104.5016342	
36	10.84871705	19.89635885	34.97639569	56.22932221	104.5016342	
37	10.84871705	19.89635885	34.97639569	56.22932221	104.5016342	
38	10.84871705	19.89635885	34.97639569	56.22932221	104.5016342	
39	10.84871705	19.89635885	34.97639569	56.22932221	104.5016342	
40	10.84871705	19.89635885	34.97639569	56.22932221	104.5016342	
41	10.84871705	19.89635885	34.97639569	56.22932221	104.5016342	
42	10.84871705	19.89635885	34.97639569	56.22932221	104.5016342	
43	10.84871705	19.89635885	34.97639569	56.22932221	104.5016342	
44	10.84871705	19.89635885	34.97639569	56.22932221	104.5016342	
45	10.84871705	19.89635885	34.97639569	56.22932221	104.5016342	
46	10.84871705	19.89635885	34.97639569	56.22932221	104.5016342	
47	10.84871705	19.89635885	34.97639569	56.22932221	104.5016342	
48	10.84871705	19.89635885	34.97639569	56.22932221	104.5016342	
49	10.84871705	19.89635885	34.97639569	56.22932221	104.5016342	
50	10.84871705	19.89635885	34.97639569	56.22932221	104.5016342	


# Figure 2
1	278.7610157	429.4449404	357.4105264	927.3220553	1544.839274	
2	278.7610157	429.4449404	357.4105264	899.7170315	1398.948976	
3	264.8634059	382.5021614	355.5286457	753.2332426	1334.69109	
4	264.8634059	381.8167921	355.5037648	726.7946553	1325.891269	
5	264.8634059	381.8167921	350.7702401	726.7946553	1298.487638	
6	264.8634059	381.8167921	350.7702401	717.4699748	1298.487638	
7	264.8634059	381.8167921	350.7702401	717.4699748	1298.487638	
8	264.8634059	381.8167921	350.7702401	716.0799412	1278.142341	
9	264.8634059	381.2356011	350.2419704	710.8552068	1277.980652	
10	264.8634059	379.7787486	349.915416	710.8552068	1277.980652	
11	264.8634059	379.7787486	349.880114	710.8552068	1277.980652	
12	264.8634059	379.7787486	346.3322053	709.5491357	1277.980652	
13	264.8634059	379.7787486	344.9938749	709.5491357	1277.980652	
14	264.8634059	379.7787486	344.9938749	709.5491357	1277.980652	
15	264.8634059	379.7787486	344.9938749	709.5491357	1277.980652	
16	264.8634059	379.7787486	344.9938749	709.5491357	1277.980652	
17	264.8634059	379.7787486	344.9938749	709.5491357	1277.980652	
18	264.8634059	379.7787486	344.9938749	709.5491357	1277.980652	
19	264.8634059	379.7787486	344.9938749	709.5491357	1277.980652	
20	264.8634059	379.7787486	344.9938749	709.5491357	1277.980652	
21	264.8634059	379.7787486	344.9938749	709.5491357	1277.980652	
22	264.8634059	379.7787486	344.9938749	709.5491357	1277.980652	
23	264.8634059	379.7787486	344.9938749	709.5491357	1277.980652	
24	264.8634059	379.7787486	344.9938749	709.5491357	1277.980652	
25	264.8634059	379.7787486	344.9938749	709.5491357	1277.980652	
26	264.8634059	379.7787486	344.9938749	709.5491357	1277.980652	
27	264.8634059	379.7787486	344.9938749	709.5491357	1277.980652	
28	264.8634059	379.7787486	344.9938749	709.5491357	1277.980652	
29	264.8634059	379.7787486	344.9938749	709.5491357	1277.980652	
30	264.8634059	379.7787486	344.9938749	709.5491357	1277.980652	
31	264.8634059	379.7787486	344.9938749	709.5491357	1277.980652	
32	264.8634059	379.7787486	344.9938749	709.5491357	1277.980652	
33	264.8634059	379.7787486	344.9938749	709.5491357	1277.980652	
34	264.8634059	379.7787486	344.9938749	709.5491357	1277.980652	
